9.9.2020. 3:43:14	0.000000000000E+0	2.011590000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:16	0.000000000000E+0	2.011590000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:17	0.000000000000E+0	2.011600000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:19	0.000000000000E+0	2.011600000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:20	0.000000000000E+0	2.011610000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:22	0.000000000000E+0	2.011610000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:23	0.000000000000E+0	2.011620000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:25	0.000000000000E+0	2.011620000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:26	0.000000000000E+0	2.011640000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:28	0.000000000000E+0	2.011640000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:29	0.000000000000E+0	2.011640000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:31	0.000000000000E+0	2.011650000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:32	0.000000000000E+0	2.011660000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:34	0.000000000000E+0	2.011660000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:35	0.000000000000E+0	2.011670000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:37	0.000000000000E+0	2.011680000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:38	0.000000000000E+0	2.011680000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:40	0.000000000000E+0	2.011690000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:41	0.000000000000E+0	2.011680000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:43	0.000000000000E+0	2.011690000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:44	0.000000000000E+0	2.011690000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:46	0.000000000000E+0	2.011690000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:47	0.000000000000E+0	2.011700000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:49	0.000000000000E+0	2.011710000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:50	0.000000000000E+0	2.011710000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:52	0.000000000000E+0	2.011720000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:53	0.000000000000E+0	2.011720000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:55	0.000000000000E+0	2.011730000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:56	0.000000000000E+0	2.011730000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:58	0.000000000000E+0	2.011730000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:43:59	0.000000000000E+0	2.011740000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:01	0.000000000000E+0	2.011750000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:02	0.000000000000E+0	2.011750000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:04	0.000000000000E+0	2.011760000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:05	0.000000000000E+0	2.011760000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:07	0.000000000000E+0	2.011760000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:08	0.000000000000E+0	2.011760000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:10	0.000000000000E+0	2.011770000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:11	0.000000000000E+0	2.011780000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:13	0.000000000000E+0	2.011780000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:14	0.000000000000E+0	2.011780000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:16	0.000000000000E+0	2.011790000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:17	0.000000000000E+0	2.011790000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:19	0.000000000000E+0	2.011800000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:20	0.000000000000E+0	2.011800000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:22	0.000000000000E+0	2.011810000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:23	0.000000000000E+0	2.011820000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:25	0.000000000000E+0	2.011820000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:26	0.000000000000E+0	2.011820000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:28	0.000000000000E+0	2.011830000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:29	0.000000000000E+0	2.011840000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:31	0.000000000000E+0	2.011840000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:32	0.000000000000E+0	2.011850000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:34	0.000000000000E+0	2.011860000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:35	0.000000000000E+0	2.011860000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:37	0.000000000000E+0	2.011860000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:38	0.000000000000E+0	2.011870000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:40	0.000000000000E+0	2.011880000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:41	0.000000000000E+0	2.011880000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:43	0.000000000000E+0	2.011880000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:44	0.000000000000E+0	2.011890000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:46	0.000000000000E+0	2.011900000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:47	0.000000000000E+0	2.011910000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:49	0.000000000000E+0	2.011910000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:50	0.000000000000E+0	2.011910000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:52	0.000000000000E+0	2.011920000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:53	0.000000000000E+0	2.011920000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:55	0.000000000000E+0	2.011920000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:56	0.000000000000E+0	2.011930000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:58	0.000000000000E+0	2.011930000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:44:59	0.000000000000E+0	2.011940000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:01	0.000000000000E+0	2.011950000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:02	0.000000000000E+0	2.011950000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:04	0.000000000000E+0	2.011960000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:05	0.000000000000E+0	2.011970000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:07	0.000000000000E+0	2.011970000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:08	0.000000000000E+0	2.011980000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:10	0.000000000000E+0	2.011980000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:11	0.000000000000E+0	2.011990000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:13	0.000000000000E+0	2.011990000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:14	0.000000000000E+0	2.011990000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:16	0.000000000000E+0	2.012000000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:17	0.000000000000E+0	2.012000000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:19	0.000000000000E+0	2.012000000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:20	0.000000000000E+0	2.012010000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:22	0.000000000000E+0	2.012020000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:23	0.000000000000E+0	2.012020000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:25	0.000000000000E+0	2.012030000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:26	0.000000000000E+0	2.012030000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:28	0.000000000000E+0	2.012040000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:29	0.000000000000E+0	2.012050000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:31	0.000000000000E+0	2.012050000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:32	0.000000000000E+0	2.012060000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:34	0.000000000000E+0	2.012060000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:35	0.000000000000E+0	2.012070000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:37	0.000000000000E+0	2.012070000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:38	0.000000000000E+0	2.012080000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:40	0.000000000000E+0	2.012080000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:41	0.000000000000E+0	2.012080000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:43	0.000000000000E+0	2.012090000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:44	0.000000000000E+0	2.012090000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:46	0.000000000000E+0	2.012090000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:47	0.000000000000E+0	2.012100000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:49	0.000000000000E+0	2.012110000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:50	0.000000000000E+0	2.012110000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:52	0.000000000000E+0	2.012120000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:53	0.000000000000E+0	2.012120000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:55	0.000000000000E+0	2.012130000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:56	0.000000000000E+0	2.012140000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:58	0.000000000000E+0	2.012140000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:45:59	0.000000000000E+0	2.012150000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:01	0.000000000000E+0	2.012150000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:02	0.000000000000E+0	2.012150000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:04	0.000000000000E+0	2.012160000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:05	0.000000000000E+0	2.012170000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:07	0.000000000000E+0	2.012170000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:08	0.000000000000E+0	2.012170000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:10	0.000000000000E+0	2.012180000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:11	0.000000000000E+0	2.012190000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:13	0.000000000000E+0	2.012200000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:14	0.000000000000E+0	2.012200000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:16	0.000000000000E+0	2.012210000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:17	0.000000000000E+0	2.012210000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:19	0.000000000000E+0	2.012210000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:20	0.000000000000E+0	2.012220000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:22	0.000000000000E+0	2.012220000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:23	0.000000000000E+0	2.012230000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:25	0.000000000000E+0	2.012230000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:26	0.000000000000E+0	2.012250000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:28	0.000000000000E+0	2.012250000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:29	0.000000000000E+0	2.012250000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:31	0.000000000000E+0	2.012260000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:32	0.000000000000E+0	2.012250000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:34	0.000000000000E+0	2.012260000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:35	0.000000000000E+0	2.012260000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:37	0.000000000000E+0	2.012280000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:38	0.000000000000E+0	2.012280000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:40	0.000000000000E+0	2.012290000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:41	0.000000000000E+0	2.012290000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:43	0.000000000000E+0	2.012290000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:44	0.000000000000E+0	2.012300000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:46	0.000000000000E+0	2.012310000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:47	0.000000000000E+0	2.012320000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:49	0.000000000000E+0	2.012320000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:50	0.000000000000E+0	2.012330000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:52	0.000000000000E+0	2.012330000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:53	0.000000000000E+0	2.012330000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:55	0.000000000000E+0	2.012340000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:56	0.000000000000E+0	2.012340000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:58	0.000000000000E+0	2.012340000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:46:59	0.000000000000E+0	2.012350000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:01	0.000000000000E+0	2.012350000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:02	0.000000000000E+0	2.012360000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:04	0.000000000000E+0	2.012360000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:05	0.000000000000E+0	2.012370000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:07	0.000000000000E+0	2.012380000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:08	0.000000000000E+0	2.012380000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:10	0.000000000000E+0	2.012390000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:11	0.000000000000E+0	2.012390000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:13	0.000000000000E+0	2.012400000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:14	0.000000000000E+0	2.012400000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:16	0.000000000000E+0	2.012410000000E+2	3.00000000E+2	OFF	0.00000000E+0
